"scientificNameID","acceptedNameUsageID","scientificName","acceptedNameUsage","class","order","family","genus","taxonomicStatus","AphiaID"
"urn:lsid:marinespecies.org:taxname:254510","urn:lsid:marinespecies.org:taxname:254510","Ammodytes hexapterus","Ammodytes hexapterus","Actinopteri","Perciformes","Ammodytidae","Ammodytes","accepted",254510
"urn:lsid:marinespecies.org:taxname:254511","urn:lsid:marinespecies.org:taxname:254511","Anarhichas orientalis","Anarhichas orientalis","Actinopteri","Perciformes","Anarhichadidae","Anarhichas","accepted",254511
"urn:lsid:marinespecies.org:taxname:254512","urn:lsid:marinespecies.org:taxname:254512","Bathymaster leurolepis","Bathymaster leurolepis","Actinopteri","Perciformes","Bathymasteridae","Bathymaster","accepted",254512
"urn:lsid:marinespecies.org:taxname:254513","urn:lsid:marinespecies.org:taxname:254513","Bathymaster signatus","Bathymaster signatus","Actinopteri","Perciformes","Bathymasteridae","Bathymaster","accepted",254513
"urn:lsid:marinespecies.org:taxname:254514","urn:lsid:marinespecies.org:taxname:254514","Gymnocanthus galeatus","Gymnocanthus galeatus","Actinopteri","Perciformes","Cottidae","Gymnocanthus","accepted",254514
"urn:lsid:marinespecies.org:taxname:254515","urn:lsid:marinespecies.org:taxname:254515","Artediellus camchaticus","Artediellus camchaticus","Actinopteri","Perciformes","Cottidae","Artediellus","accepted",254515
"urn:lsid:marinespecies.org:taxname:254516","urn:lsid:marinespecies.org:taxname:254516","Artediellus gomojunovi","Artediellus gomojunovi","Actinopteri","Perciformes","Cottidae","Artediellus","accepted",254516
"urn:lsid:marinespecies.org:taxname:254517","urn:lsid:marinespecies.org:taxname:254517","Artediellus pacificus","Artediellus pacificus","Actinopteri","Perciformes","Cottidae","Artediellus","accepted",254517
"urn:lsid:marinespecies.org:taxname:254518","urn:lsid:marinespecies.org:taxname:254518","Enophrys lucasi","Enophrys lucasi","Actinopteri","Perciformes","Cottidae","Enophrys","accepted",254518
"urn:lsid:marinespecies.org:taxname:254519","urn:lsid:marinespecies.org:taxname:254519","Gymnocanthus pistilliger","Gymnocanthus pistilliger","Actinopteri","Perciformes","Cottidae","Gymnocanthus","accepted",254519
"urn:lsid:marinespecies.org:taxname:254520","urn:lsid:marinespecies.org:taxname:254520","Hemilepidotus gilberti","Hemilepidotus gilberti","Actinopteri","Perciformes","Cottidae","Hemilepidotus","accepted",254520
"urn:lsid:marinespecies.org:taxname:254521","urn:lsid:marinespecies.org:taxname:254521","Hemilepidotus hemilepidotus","Hemilepidotus hemilepidotus","Actinopteri","Perciformes","Cottidae","Hemilepidotus","accepted",254521
"urn:lsid:marinespecies.org:taxname:254522","urn:lsid:marinespecies.org:taxname:254522","Hemilepidotus jordani","Hemilepidotus jordani","Actinopteri","Perciformes","Cottidae","Hemilepidotus","accepted",254522
"urn:lsid:marinespecies.org:taxname:254523","urn:lsid:marinespecies.org:taxname:254523","Hemilepidotus papilio","Hemilepidotus papilio","Actinopteri","Perciformes","Cottidae","Hemilepidotus","accepted",254523
"urn:lsid:marinespecies.org:taxname:254524","urn:lsid:marinespecies.org:taxname:254524","Icelus canaliculatus","Icelus canaliculatus","Actinopteri","Perciformes","Cottidae","Icelus","accepted",254524
"urn:lsid:marinespecies.org:taxname:254525","urn:lsid:marinespecies.org:taxname:254525","Icelus spiniger","Icelus spiniger","Actinopteri","Perciformes","Cottidae","Icelus","accepted",254525
"urn:lsid:marinespecies.org:taxname:254527","urn:lsid:marinespecies.org:taxname:254527","Myoxocephalus jaok","Myoxocephalus jaok","Actinopteri","Perciformes","Cottidae","Myoxocephalus","accepted",254527
"urn:lsid:marinespecies.org:taxname:254528","urn:lsid:marinespecies.org:taxname:254528","Myoxocephalus polyacanthocephalus","Myoxocephalus polyacanthocephalus","Actinopteri","Perciformes","Cottidae","Myoxocephalus","accepted",254528
"urn:lsid:marinespecies.org:taxname:254529","urn:lsid:marinespecies.org:taxname:254529","Myoxocephalus quadricornis","Myoxocephalus quadricornis","Actinopteri","Perciformes","Cottidae","Myoxocephalus","accepted",254529
"urn:lsid:marinespecies.org:taxname:254530","urn:lsid:marinespecies.org:taxname:254530","Triglops forficatus","Triglops forficatus","Actinopteri","Perciformes","Cottidae","Triglops","accepted",254530
"urn:lsid:marinespecies.org:taxname:254531","urn:lsid:marinespecies.org:taxname:254531","Triglops scepticus","Triglops scepticus","Actinopteri","Perciformes","Cottidae","Triglops","accepted",254531
"urn:lsid:marinespecies.org:taxname:254532","urn:lsid:marinespecies.org:taxname:254532","Eumicrotremus andriashevi","Eumicrotremus andriashevi","Actinopteri","Perciformes","Cyclopteridae","Eumicrotremus","accepted",254532
"urn:lsid:marinespecies.org:taxname:254533","urn:lsid:marinespecies.org:taxname:254533","Eumicrotremus asperrimus","Eumicrotremus asperrimus","Actinopteri","Perciformes","Cyclopteridae","Eumicrotremus","accepted",254533
"urn:lsid:marinespecies.org:taxname:254534","urn:lsid:marinespecies.org:taxname:254534","Eumicrotremus barbatus","Eumicrotremus barbatus","Actinopteri","Perciformes","Cyclopteridae","Eumicrotremus","accepted",254534
"urn:lsid:marinespecies.org:taxname:254535","urn:lsid:marinespecies.org:taxname:254535","Eumicrotremus orbis","Eumicrotremus orbis","Actinopteri","Perciformes","Cyclopteridae","Eumicrotremus","accepted",254535
"urn:lsid:marinespecies.org:taxname:254536","urn:lsid:marinespecies.org:taxname:254536","Eumicrotremus phrynoides","Eumicrotremus phrynoides","Actinopteri","Perciformes","Cyclopteridae","Eumicrotremus","accepted",254536
"urn:lsid:marinespecies.org:taxname:254537","urn:lsid:marinespecies.org:taxname:254537","Eleginus gracilis","Eleginus gracilis","Actinopteri","Gadiformes","Gadidae","Eleginus","accepted",254537
"urn:lsid:marinespecies.org:taxname:254538","urn:lsid:marinespecies.org:taxname:254538","Gadus macrocephalus","Gadus macrocephalus","Actinopteri","Gadiformes","Gadidae","Gadus","accepted",254538
"urn:lsid:marinespecies.org:taxname:254540","urn:lsid:marinespecies.org:taxname:254540","Blepsias bilobus","Blepsias bilobus",NA,"Scorpaeniformes","Hemitripteridae","Blepsias","accepted",254540
"urn:lsid:marinespecies.org:taxname:254541","urn:lsid:marinespecies.org:taxname:254541","Hemitripterus bolini","Hemitripterus bolini",NA,"Scorpaeniformes","Hemitripteridae","Hemitripterus","accepted",254541
"urn:lsid:marinespecies.org:taxname:254542","urn:lsid:marinespecies.org:taxname:254542","Nautichthys oculofasciatus","Nautichthys oculofasciatus",NA,"Scorpaeniformes","Hemitripteridae","Nautichthys","accepted",254542
"urn:lsid:marinespecies.org:taxname:254543","urn:lsid:marinespecies.org:taxname:254543","Nautichthys pribilovius","Nautichthys pribilovius",NA,"Scorpaeniformes","Hemitripteridae","Nautichthys","accepted",254543
"urn:lsid:marinespecies.org:taxname:254544","urn:lsid:marinespecies.org:taxname:254544","Hexagrammos octogrammus","Hexagrammos octogrammus","Actinopteri","Perciformes","Hexagrammidae","Hexagrammos","accepted",254544
"urn:lsid:marinespecies.org:taxname:254545","urn:lsid:marinespecies.org:taxname:254545","Hexagrammos stelleri","Hexagrammos stelleri","Actinopteri","Perciformes","Hexagrammidae","Hexagrammos","accepted",254545
"urn:lsid:marinespecies.org:taxname:254546","urn:lsid:marinespecies.org:taxname:254546","Liparis bristolensis","Liparis bristolensis","Actinopteri","Perciformes","Liparidae","Liparis","accepted",254546
"urn:lsid:marinespecies.org:taxname:254547","urn:lsid:marinespecies.org:taxname:254547","Careproctus colletti","Careproctus colletti","Actinopteri","Perciformes","Liparidae","Careproctus","accepted",254547
"urn:lsid:marinespecies.org:taxname:254548","urn:lsid:marinespecies.org:taxname:254548","Careproctus furcellus","Careproctus furcellus","Actinopteri","Perciformes","Liparidae","Careproctus","accepted",254548
"urn:lsid:marinespecies.org:taxname:254549","urn:lsid:marinespecies.org:taxname:254549","Careproctus melanurus","Careproctus melanurus","Actinopteri","Perciformes","Liparidae","Careproctus","accepted",254549
"urn:lsid:marinespecies.org:taxname:254550","urn:lsid:marinespecies.org:taxname:254550","Liparis dennyi","Liparis dennyi","Actinopteri","Perciformes","Liparidae","Liparis","accepted",254550
"urn:lsid:marinespecies.org:taxname:254551","urn:lsid:marinespecies.org:taxname:254551","Leuroglossus schmidti","Leuroglossus schmidti","Actinopteri","Argentiniformes","Bathylagidae","Leuroglossus","accepted",254551
"urn:lsid:marinespecies.org:taxname:254552","urn:lsid:marinespecies.org:taxname:254552","Scopelosaurus adleri","Scopelosaurus adleri","Actinopteri","Aulopiformes","Notosudidae","Scopelosaurus","accepted",254552
"urn:lsid:marinespecies.org:taxname:254553","urn:lsid:marinespecies.org:taxname:254553","Oneirodes bulbosus","Oneirodes bulbosus","Actinopteri","Lophiiformes","Oneirodidae","Oneirodes","accepted",254553
"urn:lsid:marinespecies.org:taxname:254554","urn:lsid:marinespecies.org:taxname:254554","Oneirodes thompsoni","Oneirodes thompsoni","Actinopteri","Lophiiformes","Oneirodidae","Oneirodes","accepted",254554
"urn:lsid:marinespecies.org:taxname:254555","urn:lsid:marinespecies.org:taxname:254555","Allocyttus folletti","Allocyttus folletti","Actinopteri","Zeiformes","Oreosomatidae","Allocyttus","accepted",254555
"urn:lsid:marinespecies.org:taxname:254556","urn:lsid:marinespecies.org:taxname:254556","Hypomesus olidus","Hypomesus olidus","Actinopteri","Osmeriformes","Osmeridae","Hypomesus","accepted",254556
"urn:lsid:marinespecies.org:taxname:254557","urn:lsid:marinespecies.org:taxname:254557","Osmerus dentex","Osmerus dentex","Actinopteri","Osmeriformes","Osmeridae","Osmerus","accepted",254557
"urn:lsid:marinespecies.org:taxname:254560","urn:lsid:marinespecies.org:taxname:254560","Pholis picta","Pholis picta","Actinopteri","Perciformes","Pholidae","Pholis","accepted",254560
"urn:lsid:marinespecies.org:taxname:254561","urn:lsid:marinespecies.org:taxname:254561","Hippoglossoides robustus","Hippoglossoides robustus","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","accepted",254561
"urn:lsid:marinespecies.org:taxname:254562","urn:lsid:marinespecies.org:taxname:254562","Limanda aspera","Limanda aspera","Actinopteri","Pleuronectiformes","Pleuronectidae","Limanda","accepted",254562
"urn:lsid:marinespecies.org:taxname:254563","urn:lsid:marinespecies.org:taxname:254563","Limanda proboscidea","Limanda proboscidea","Actinopteri","Pleuronectiformes","Pleuronectidae","Limanda","accepted",254563
"urn:lsid:marinespecies.org:taxname:254564","urn:lsid:marinespecies.org:taxname:254564","Pleuronectes quadrituberculatus","Pleuronectes quadrituberculatus","Actinopteri","Pleuronectiformes","Pleuronectidae","Pleuronectes","accepted",254564
"urn:lsid:marinespecies.org:taxname:254565","urn:lsid:marinespecies.org:taxname:254565","Eurymen gyrinus","Eurymen gyrinus","Actinopteri","Perciformes","Psychrolutidae","Eurymen","accepted",254565
"urn:lsid:marinespecies.org:taxname:254566","urn:lsid:marinespecies.org:taxname:254566","Psychrolutes paradoxus","Psychrolutes paradoxus","Actinopteri","Perciformes","Psychrolutidae","Psychrolutes","accepted",254566
"urn:lsid:marinespecies.org:taxname:254567","urn:lsid:marinespecies.org:taxname:254567","Coregonus laurettae","Coregonus laurettae","Actinopteri","Salmoniformes","Salmonidae","Coregonus","accepted",254567
"urn:lsid:marinespecies.org:taxname:254568","urn:lsid:marinespecies.org:taxname:254568","Coregonus pidschian","Coregonus pidschian","Actinopteri","Salmoniformes","Salmonidae","Coregonus","accepted",254568
"urn:lsid:marinespecies.org:taxname:254569","urn:lsid:marinespecies.org:taxname:254569","Oncorhynchus nerka","Oncorhynchus nerka","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","accepted",254569
"urn:lsid:marinespecies.org:taxname:254570","urn:lsid:marinespecies.org:taxname:254570","Salvelinus malma","Salvelinus malma","Actinopteri","Salmoniformes","Salmonidae","Salvelinus","accepted",254570
"urn:lsid:marinespecies.org:taxname:254572","urn:lsid:marinespecies.org:taxname:254572","Benthalbella dentata","Benthalbella dentata","Actinopteri","Aulopiformes","Scopelarchidae","Benthalbella","accepted",254572
"urn:lsid:marinespecies.org:taxname:254573","urn:lsid:marinespecies.org:taxname:254573","Sebastes alutus","Sebastes alutus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",254573
"urn:lsid:marinespecies.org:taxname:254574","urn:lsid:marinespecies.org:taxname:254574","Alectridium aurantiacum","Alectridium aurantiacum","Actinopteri","Perciformes","Stichaeidae","Alectridium","accepted",254574
"urn:lsid:marinespecies.org:taxname:254575","urn:lsid:marinespecies.org:taxname:254575","Bryozoichthys marjorius","Bryozoichthys marjorius","Actinopteri","Perciformes","Stichaeidae","Bryozoichthys","accepted",254575
"urn:lsid:marinespecies.org:taxname:254576","urn:lsid:marinespecies.org:taxname:254576","Chirolophis decoratus","Chirolophis decoratus","Actinopteri","Perciformes","Stichaeidae","Chirolophis","accepted",254576
"urn:lsid:marinespecies.org:taxname:254577","urn:lsid:marinespecies.org:taxname:254577","Chirolophis nugator","Chirolophis nugator","Actinopteri","Perciformes","Stichaeidae","Chirolophis","accepted",254577
"urn:lsid:marinespecies.org:taxname:254578","urn:lsid:marinespecies.org:taxname:254578","Chirolophis snyderi","Chirolophis snyderi","Actinopteri","Perciformes","Stichaeidae","Chirolophis","accepted",254578
"urn:lsid:marinespecies.org:taxname:254579","urn:lsid:marinespecies.org:taxname:254579","Lumpenus sagitta","Lumpenus sagitta","Actinopteri","Perciformes","Stichaeidae","Lumpenus","accepted",254579
"urn:lsid:marinespecies.org:taxname:254580","urn:lsid:marinespecies.org:taxname:254580","Neozoarces steindachneri","Neozoarces steindachneri","Actinopteri","Perciformes","Stichaeidae","Neozoarces","accepted",254580
"urn:lsid:marinespecies.org:taxname:254582","urn:lsid:marinespecies.org:taxname:254582","Bothrocara nyx","Bothrocara nyx","Actinopteri","Perciformes","Zoarcidae","Bothrocara","accepted",254582
"urn:lsid:marinespecies.org:taxname:254583","urn:lsid:marinespecies.org:taxname:254583","Gymnelus hemifasciatus","Gymnelus hemifasciatus","Actinopteri","Perciformes","Zoarcidae","Gymnelus","accepted",254583
"urn:lsid:marinespecies.org:taxname:254584","urn:lsid:marinespecies.org:taxname:254584","Lycodes mucosus","Lycodes mucosus","Actinopteri","Perciformes","Zoarcidae","Lycodes","accepted",254584
"urn:lsid:marinespecies.org:taxname:254585","urn:lsid:marinespecies.org:taxname:254585","Lycodes palearis","Lycodes palearis","Actinopteri","Perciformes","Zoarcidae","Lycodes","accepted",254585
"urn:lsid:marinespecies.org:taxname:254589","urn:lsid:marinespecies.org:taxname:254589","Gymnelus obscurus","Gymnelus obscurus","Actinopteri","Perciformes","Zoarcidae","Gymnelus","accepted",254589
"urn:lsid:marinespecies.org:taxname:254591","urn:lsid:marinespecies.org:taxname:254591","Lycenchelys camchatica","Lycenchelys camchatica","Actinopteri","Perciformes","Zoarcidae","Lycenchelys","accepted",254591
"urn:lsid:marinespecies.org:taxname:254592","urn:lsid:marinespecies.org:taxname:254592","Lycenchelys crotalinus","Lycenchelys crotalinus","Actinopteri","Perciformes","Zoarcidae","Lycenchelys","accepted",254592
"urn:lsid:marinespecies.org:taxname:254593","urn:lsid:marinespecies.org:taxname:254593","Lycenchelys hippopotamus","Lycenchelys hippopotamus","Actinopteri","Perciformes","Zoarcidae","Lycenchelys","accepted",254593
"urn:lsid:marinespecies.org:taxname:254594","urn:lsid:marinespecies.org:taxname:254594","Lycenchelys ratmanovi","Lycenchelys ratmanovi","Actinopteri","Perciformes","Zoarcidae","Lycenchelys","accepted",254594
"urn:lsid:marinespecies.org:taxname:254595","urn:lsid:marinespecies.org:taxname:254595","Lycodes brevipes","Lycodes brevipes","Actinopteri","Perciformes","Zoarcidae","Lycodes","accepted",254595
"urn:lsid:marinespecies.org:taxname:254597","urn:lsid:marinespecies.org:taxname:254597","Lycodes diapterus","Lycodes diapterus","Actinopteri","Perciformes","Zoarcidae","Lycodes","accepted",254597
"urn:lsid:marinespecies.org:taxname:254598","urn:lsid:marinespecies.org:taxname:254598","Lycodes raridens","Lycodes raridens","Actinopteri","Perciformes","Zoarcidae","Lycodes","accepted",254598
"urn:lsid:marinespecies.org:taxname:254599","urn:lsid:marinespecies.org:taxname:254599","Lycodes turneri","Lycodes turneri","Actinopteri","Perciformes","Zoarcidae","Lycodes","accepted",254599
"urn:lsid:marinespecies.org:taxname:254879","urn:lsid:marinespecies.org:taxname:254879","Abudefduf abdominalis","Abudefduf abdominalis","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Abudefduf","accepted",254879
"urn:lsid:marinespecies.org:taxname:254881","urn:lsid:marinespecies.org:taxname:254881","Chrysiptera oxycephala","Chrysiptera oxycephala","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","accepted",254881
"urn:lsid:marinespecies.org:taxname:254883","urn:lsid:marinespecies.org:taxname:254883","Acanthemblemaria spinosa","Acanthemblemaria spinosa","Actinopteri","Blenniiformes","Chaenopsidae","Acanthemblemaria","accepted",254883
